Index,Order ID,Cust ID,Gender,Age,Age Group,Date,Month,Status,Channel ,SKU,Category,Size,Qty,Currency,Amount,Ship-City,Ship-State,Ship-Postal-Code,Ship-Country
12220,403-2672176-2631536,2672176,Women,24,Senior,2022-10-05,October,Delivered,Amazon,VOLS3607-KR-5XL,Sweatshirt,L,1,INR,699.00,AHMEDABAD,GUJARAT,380051,IN
12221,403-2672176-2631536,2672176,Women,21,Senior,2022-10-05,October,Delivered,VS Website,VOLS25,T-Shirt,L,1,INR,544.00,KALAMASSERY,KERALA,682030,IN
12222,402-0489707-6245905,489707,Women,29,Senior,2022-10-05,October,Cancelled,Amazon,VOLS72-KR-PP-B-XL,T-Shirt,3XL,1,INR,325.00,TUMAKURU,KARNATAKA,572104,IN
12223,403-7323569-4606705,7323569,Men,26,Senior,2022-10-05,October,Delivered,Amazon,VOLS879-DR-S,Sweatshirt,XL,1,INR,664.00,KALYAN,MAHARASHTRA,421301,IN
12224,404-9284084-4693151,9284084,Women,23,Senior,2022-10-05,October,Delivered,Amazon,VOLS68-KR-NP-XL,Sweatshirt,3XL,1,INR,736.00,KANPUR,UTTAR PRADESH,208011,IN
12225,405-6911421-0920329,6911421,Men,24,Senior,2022-10-05,October,Delivered,Flipkart,VOLS3-DR-M,Sweatshirt,XXL,1,INR,684.00,NEW DELHI,DELHI,110053,IN
12226,407-8182568-2914743,8182568,Women,20,Junior,2022-10-05,October,Delivered,Flipkart,VOLS6-TP-M,Activwear,XL,1,INR,771.00,"VASAI,Palghar",MAHARASHTRA,401303,IN
12227,407-6917317-1553118,6917317,Women,31,Senior,2022-10-05,October,Delivered,Amazon,VOLS7-SKD-XL,Sweatshirt,S,1,INR,635.00,BENGALURU,KARNATAKA,560040,IN
12228,408-5605229-1781937,5605229,Women,34,Senior,2022-10-05,October,Delivered,Flipkart,VOLS9-KR-XXXL,T-Shirt,M,1,INR,480.00,BHOPAL,MADHYA PRADESH,462026,IN
12229,406-7120698-9666733,7120698,Men,30,Senior,2022-10-05,October,Delivered,Flipkart,VOLS47-KR-NP-M,Sweatshirt,XL,1,INR,759.00,DHARWAD,KARNATAKA,580001,IN
12230,406-5311919-4272342,5311919,Women,34,Senior,2022-10-05,October,Refunded,Flipkart,VOLS2-DR-XL,T-Shirt,3XL,1,INR,299.00,GURUGRAM,HARYANA,122003,IN
12231,406-5311919-4272342,5311919,Women,21,Senior,2022-10-05,October,Refunded,Flipkart,VOLS24-KR-NP-M,T-Shirt,XXL,1,INR,299.00,NEW TOWN,WEST BENGAL,700135,IN
12232,408-0170446-4244305,170446,Women,29,Senior,2022-10-05,October,Delivered,Amazon,VOLS4-ST-SR-XXL,Activwear,M,1,INR,735.00,ERODE,TAMIL NADU,638004,IN
12233,402-5250634-5541113,5250634,Men,26,Senior,2022-10-05,October,Delivered,Flipkart,VOLS2-DR-M,Sweatshirt,XS,1,INR,699.00,PATNA,BIHAR,800020,IN
12234,404-7549183-4899506,7549183,Men,30,Senior,2022-10-05,October,Cancelled,Amazon,VOLS24-KR-NP-L,Sweatshirt,M,1,INR,699.00,HYDERABAD,TELANGANA,500018,IN
12235,407-7099941-0725950,7099941,Women,20,Junior,2022-10-05,October,Refunded,Amazon,VOLS06-KR-PP-S,T-Shirt,S,1,INR,459.00,VISAKHAPATNAM,ANDHRA PRADESH,530002,IN
12236,404-9312902-9313909,9312902,Women,22,Senior,2022-10-05,October,Delivered,Amazon,VOLS78-KR-NP-L,Activwear,3XL,1,INR,690.00,NOIDA,UTTAR PRADESH,201301,IN
12237,405-7788479-5089959,7788479,Women,28,Senior,2022-10-05,October,Delivered,Amazon,VOLS3068-KR-6XL,T-Shirt,M,1,INR,484.00,BENGALURU,KARNATAKA,560058,IN
12238,403-1758183-9641143,1758183,Women,24,Senior,2022-10-05,October,Refunded,Flipkart,VOLS440-KR-N-XXL,Topwear,L,1,INR,563.00,SURAT,GUJARAT,395007,IN
12239,407-9556093-5692313,9556093,Women,22,Senior,2022-10-05,October,Delivered,VS Website,VOLS405-KR-S,T-Shirt,3XL,1,INR,699.00,RAICHUR,KARNATAKA,584101,IN
12240,403-4555840-1865945,4555840,Men,28,Senior,2022-10-05,October,Delivered,VS Website,VOLS3-SET-L,Sweatshirt,XL,1,INR,699.00,ANANTAPUR,ANDHRA PRADESH,515004,IN
12241,406-3121744-0993940,3121744,Women,22,Senior,2022-10-05,October,Delivered,Amazon,VOLS009-KR-XL,T-Shirt,XL,1,INR,458.00,KANNIYAKUMARI DISTRICT,TAMIL NADU,629165,IN
12242,402-9812247-8317947,9812247,Women,31,Senior,2022-10-05,October,Refunded,Flipkart,VOLS787-KR-XXXL,Topwear,3XL,1,INR,599.00,MUMBAI,MAHARASHTRA,400012,IN
12243,403-6794998-0514700,6794998,Women,32,Senior,2022-10-05,October,Refunded,Amazon,VOLS026-KR-M,T-Shirt,XL,2,INR,699.00,HYDERABAD,TELANGANA,500048,IN
12244,406-7033265-0192363,7033265,Women,30,Senior,2022-10-05,October,Delivered,Amazon,VOLS801-KR-XXL,Activwear,XS,1,INR,791.00,COIMBATORE,TAMIL NADU,641042,IN
12245,407-1677390-6277943,1677390,Women,27,Senior,2022-10-05,October,Delivered,VS Website,VOLS33-KR-DPT-S,Activwear,S,1,INR,735.00,TIRUCHIRAPPALLI,TAMIL NADU,620020,IN
12246,402-4302561-6547551,4302561,Women,30,Senior,2022-10-05,October,Delivered,Amazon,VOLS82-KR-PP-XXXL,Sweatshirt,XS,1,INR,684.00,lucknow,UTTAR PRADESH,226021,IN
12247,403-8510110-7059547,8510110,Men,26,Senior,2022-10-05,October,Delivered,Flipkart,VOLS3373-KR-N-4XL,Sweatshirt,L,1,INR,657.00,CHENNAI,TAMIL NADU,600042,IN
12248,404-9844571-5772301,9844571,Women,34,Senior,2022-10-05,October,Refunded,Flipkart,VOLS567-KR-M,T-Shirt,XL,1,INR,545.00,pune,MAHARASHTRA,411052,IN
12249,171-6008485-2256335,6008485,Women,29,Senior,2022-10-05,October,Refunded,Amazon,VOLS6-DR-XL,T-Shirt,XXL,1,INR,318.00,AMBARNATH,MAHARASHTRA,421505,IN
12250,171-3339657-1032369,3339657,Women,25,Senior,2022-10-05,October,Refunded,Flipkart,VOLS82-KR-PP-XXL,T-Shirt,XS,1,INR,319.00,KARKAL,KARNATAKA,574104,IN
12251,408-5289760-9904325,5289760,Women,30,Senior,2022-10-05,October,Delivered,Amazon,VOLS784-KR-XXXL,Sweatshirt,L,1,INR,699.00,MUMBAI,MAHARASHTRA,400037,IN
12252,408-6176498-5763530,6176498,Women,25,Senior,2022-10-05,October,Delivered,VS Website,VOLS567-KR-XS,Activwear,M,1,INR,725.00,BENGALURU,KARNATAKA,560085,IN
12253,407-0668761-6179563,668761,Men,28,Senior,2022-10-05,October,Delivered,Flipkart,VOLS31-KR-NP-XXXL,Sweatshirt,M,1,INR,635.00,MUMBAI,MAHARASHTRA,400066,IN
12254,406-5576350-8393939,5576350,Women,31,Senior,2022-10-05,October,Delivered,Amazon,VOLS373-KR-S,T-Shirt,XXL,1,INR,349.00,AMBUR,TAMIL NADU,635802,IN
12255,406-5576350-8393939,5576350,Women,24,Senior,2022-10-05,October,Delivered,Flipkart,VOLS623-KR-M,Topwear,XS,1,INR,665.00,NEW DELHI,DELHI,110085,IN
12256,406-2173291-6771562,2173291,Women,25,Senior,2022-10-05,October,Delivered,Flipkart,VOLS461-KR-L,Activwear,XXL,1,INR,699.00,INDORE,MADHYA PRADESH,452020,IN
12257,171-7324261-7090767,7324261,Women,34,Senior,2022-10-05,October,Delivered,Amazon,VOLS78-KR-NP-L,T-Shirt,L,1,INR,295.00,CHENNAI,TAMIL NADU,600092,IN
12258,407-0481149-1511504,481149,Women,24,Senior,2022-10-05,October,Delivered,Amazon,VOLS38-KR-PP-XXL,Sweatshirt,S,1,INR,597.00,SULTANPUR,UTTAR PRADESH,227806,IN
12259,408-5224086-1416349,5224086,Women,22,Senior,2022-10-05,October,Delivered,Flipkart,VOLS795-KR-S,Sweatshirt,S,1,INR,699.00,KANPUR,UTTAR PRADESH,208021,IN
12260,171-3038446-2663543,3038446,Women,18,Junior,2022-10-05,October,Delivered,Amazon,VOLS9-TP-XXL,Activwear,S,1,INR,791.00,PATHANAMTHITTA,KERALA,689672,IN
12261,406-7100086-9167536,7100086,Women,23,Senior,2022-10-05,October,Delivered,Amazon,VOLS31-KR-NP-XL,T-Shirt,S,1,INR,627.00,DAHANU,MAHARASHTRA,401602,IN
12262,405-3457425-6866753,3457425,Women,27,Senior,2022-10-05,October,Delivered,Amazon,VOLS57-KR-PP-XS,Activwear,L,1,INR,725.00,Kollam,KERALA,691001,IN
12263,171-1333544-5421115,1333544,Women,33,Senior,2022-10-05,October,Delivered,Flipkart,VOLS7-TP-SR-S,Topwear,XS,1,INR,299.00,BENGALURU,KARNATAKA,560037,IN
12264,404-9568201-6117950,9568201,Women,19,Junior,2022-10-05,October,Delivered,Amazon,VOLS0-SKD-M,Activwear,M,1,INR,771.00,NEW DELHI,DELHI,110085,IN
12265,171-0813742-0813135,813742,Men,28,Senior,2022-10-05,October,Delivered,Amazon,VOLS8-TP-XS,Sweatshirt,M,1,INR,680.00,LUCKNOW,UTTAR PRADESH,226022,IN
12266,402-4910342-3367565,4910342,Men,23,Senior,2022-10-05,October,Delivered,Amazon,VOLS58-KR-NP-XXXL,Sweatshirt,M,1,INR,799.00,JORHAT,ASSAM,785001,IN
12267,403-2655371-8582747,2655371,Women,21,Senior,2022-10-05,October,Delivered,Amazon,VOLS794-KR-XXL,Sweatshirt,S,1,INR,699.00,BISWANATH CHARIALI,ASSAM,784177,IN
12268,406-6720526-5071526,6720526,Women,28,Senior,2022-10-05,October,Delivered,Amazon,VOLS82-KR-PP-L,Activwear,S,1,INR,735.00,AGARTALA,TRIPURA,799001,IN
12269,407-8818910-4369943,8818910,Women,29,Senior,2022-10-05,October,Delivered,Flipkart,VOLS93-KR-NP-XXL,Sweatshirt,3XL,1,INR,560.00,GURUGRAM,HARYANA,122006,IN
12270,407-3172309-9326728,3172309,Women,32,Senior,2022-10-05,October,Delivered,Amazon,VOLS2199-KR-N-4XL,Sweatshirt,3XL,1,INR,699.00,SECUNDERABAD,TELANGANA,500061,IN
12271,405-7556659-3411549,7556659,Women,28,Senior,2022-10-05,October,Delivered,Flipkart,VOLS68-KR-NP-L,T-Shirt,3XL,1,INR,468.00,PALAKKAD,KERALA,678004,IN
12272,406-7601872-8731531,7601872,Men,20,Junior,2022-10-05,October,Delivered,Amazon,VOLS65-KR-NP-M,Sweatshirt,L,1,INR,730.00,SHIMOGA,KARNATAKA,577204,IN
12273,403-9291487-8172325,9291487,Men,32,Senior,2022-10-05,October,Delivered,Amazon,VOLS022-KR-M,Sweatshirt,3XL,1,INR,464.00,BAGALKOT,KARNATAKA,587102,IN
12274,403-3447067-3785157,3447067,Women,23,Senior,2022-10-05,October,Refunded,Flipkart,VOLS795-KR-L,T-Shirt,L,1,INR,301.00,BENGALURU,KARNATAKA,560010,IN
12275,405-6065133-9081149,6065133,Women,23,Senior,2022-10-05,October,Delivered,Amazon,VOLS546-KR-XXXL,Sweatshirt,S,1,INR,699.00,BENGALURU,KARNATAKA,560037,IN
12276,403-0428314-2630729,428314,Women,24,Senior,2022-10-05,October,Delivered,Amazon,VOLS8-SET-M,Activwear,M,1,INR,744.00,PUNE,MAHARASHTRA,411047,IN
12277,403-4792787-3486709,4792787,Women,24,Senior,2022-10-05,October,Delivered,VS Website,VOLS440-KR-N-S,T-Shirt,S,1,INR,735.00,CHENNAI,TAMIL NADU,600092,IN
12278,403-4792787-3486709,4792787,Women,32,Senior,2022-10-05,October,Delivered,Amazon,VOLS05,Activwear,XXL,1,INR,735.00,MARGAO,GOA,403602,IN
12279,404-2664513-9193910,2664513,Women,23,Senior,2022-10-05,October,Delivered,Amazon,VOLS797-KR-L,Sweatshirt,M,1,INR,671.00,NEW DELHI,DELHI,110031,IN
12280,403-5765764-3230726,5765764,Women,19,Junior,2022-10-05,October,Delivered,Amazon,VOLS365-KR-1052-A-S,Activwear,S,1,INR,735.00,KORATTY,KERALA,680309,IN
12281,171-3502000-6477118,3502000,Women,31,Senior,2022-10-05,October,Delivered,Amazon,VOLS800-KR-L,Topwear,Free,1,INR,449.00,NAVI MUMBAI,MAHARASHTRA,410206,IN
12282,171-3502000-6477118,3502000,Women,28,Senior,2022-10-05,October,Delivered,Amazon,VOLS440-KR-N-XL,Topwear,Free,1,INR,329.00,LUCKNOW,UTTAR PRADESH,226022,IN
12283,403-6142476-4831514,6142476,Women,20,Junior,2022-10-05,October,Delivered,Amazon,VOLS421-KR-N-M,T-Shirt,S,1,INR,380.00,FARIDABAD,HARYANA,121010,IN
12284,408-4090167-2429144,4090167,Women,23,Senior,2022-10-05,October,Delivered,Amazon,VOLS6-SKD-L,Activwear,M,1,INR,735.00,GUWAHATI,ASSAM,781029,IN
12285,408-1337216-2135548,1337216,Women,33,Senior,2022-10-05,October,Delivered,Amazon,VOLS24-KR-NP-M,Activwear,XL,1,INR,735.00,BIJNOR,UTTAR PRADESH,246701,IN
12286,408-9438866-4604356,9438866,Women,34,Senior,2022-10-05,October,Delivered,Amazon,VOLS440-KR-N-S,Sweatshirt,3XL,1,INR,895.00,GREATER NOIDA WEST,UTTAR PRADESH,201306,IN
12287,404-8054612-4720352,8054612,Men,21,Senior,2022-10-05,October,Delivered,Amazon,VOLS434-KR-L,Sweatshirt,M,1,INR,589.00,BENGALURU,KARNATAKA,560077,IN
12288,404-5515092-1959561,5515092,Women,34,Senior,2022-10-05,October,Delivered,Amazon,VOLS50-KR-NP-L,Sweatshirt,XXL,1,INR,864.00,NALBARI,ASSAM,781335,IN
12289,171-7118022-8174720,7118022,Women,27,Senior,2022-10-05,October,Delivered,Amazon,VOLS83-KR-NP-S,T-Shirt,3XL,1,INR,499.00,Thiruvananthapuram,KERALA,695011,IN
12290,408-5842220-6413961,5842220,Women,23,Senior,2022-10-05,October,Delivered,Amazon,VOLS5-DR-L,Sweatshirt,S,1,INR,699.00,NEW DELHI,DELHI,110041,IN
12291,408-6422311-1862702,6422311,Women,19,Junior,2022-10-05,October,Delivered,Amazon,VOLS8-SKD-XS,Sweatshirt,XXL,1,INR,699.00,GHAZIABAD,UTTAR PRADESH,201014,IN
12292,404-8377419-1296357,8377419,Women,33,Senior,2022-10-05,October,Delivered,Amazon,VOLS1-SKD-XL,T-Shirt,6XL,1,INR,798.00,Greater Noida,UTTAR PRADESH,201009,IN
12293,404-2155153-6386718,2155153,Women,31,Senior,2022-10-05,October,Refunded,Flipkart,VOLS39-KR-NP-XXL,T-Shirt,XS,1,INR,299.00,BENGALURU,KARNATAKA,560084,IN
12294,405-3804310-1569125,3804310,Men,21,Senior,2022-10-05,October,Delivered,Amazon,VOLS487-KR-XL,Sweatshirt,M,1,INR,699.00,HARDOI,UTTAR PRADESH,241121,IN
12295,405-5493417-5305944,5493417,Women,34,Senior,2022-10-05,October,Returned,Amazon,VOLS29-KR-NP-L,Sweatshirt,S,1,INR,841.00,KOTA,RAJASTHAN,324002,IN
12296,403-9067125-7726740,9067125,Men,28,Senior,2022-10-05,October,Delivered,Flipkart,VOLS2199-KR-N-6XL,Gymvest,M,1,INR,699.00,KAKINADA,ANDHRA PRADESH,533005,IN
12297,408-9272740-2020363,9272740,Women,31,Senior,2022-10-05,October,Delivered,Amazon,VOLS837-KR-XXXL,T-Shirt,M,1,INR,380.00,BENGALURU,KARNATAKA,560097,IN
12298,408-2544835-8230760,2544835,Women,34,Senior,2022-10-05,October,Refunded,Flipkart,VOLS6-KR-XL,T-Shirt,S,1,INR,528.00,Hyderabad,TELANGANA,500092,IN
12299,406-0758736-1237964,758736,Women,18,Junior,2022-10-05,October,Delivered,Amazon,VOLS437-KR-L,Sweatshirt,XL,1,INR,699.00,BENGALURU,KARNATAKA,560045,IN
12300,407-6756642-1934735,6756642,Women,24,Senior,2022-10-05,October,Delivered,Amazon,VOLS797-KR-L,T-Shirt,XL,1,INR,469.00,INDORE,MADHYA PRADESH,452009,IN
12301,407-4051693-3988367,4051693,Women,28,Senior,2022-10-05,October,Delivered,Flipkart,VOLS59-KR-NP-XXXL,Activwear,XL,1,INR,599.00,BENGALURU,KARNATAKA,560043,IN
12302,403-2099686-4609915,2099686,Men,30,Senior,2022-10-05,October,Delivered,Amazon,VOLS96-KR-N-6XL,Sweatshirt,XL,1,INR,435.00,GUNTUR,ANDHRA PRADESH,522006,IN
12303,404-9764691-4274768,9764691,Women,32,Senior,2022-10-05,October,Delivered,Flipkart,VOLS45-KR-NP-M,Activwear,XS,1,INR,842.00,SOLAPUR,MAHARASHTRA,413002,IN
12304,405-8552993-6443555,8552993,Women,21,Senior,2022-10-05,October,Delivered,Flipkart,VOLS546-KR-M,T-Shirt,5XL,1,INR,880.00,VASCO-DA-GAMA,GOA,403802,IN
12305,407-3836803-0873147,3836803,Women,27,Senior,2022-10-05,October,Delivered,VS Website,VOLS716-KR-XL,T-Shirt,3XL,1,INR,709.00,MANGALURU,KARNATAKA,575004,IN
12306,404-6716310-3556302,6716310,Women,26,Senior,2022-10-05,October,Delivered,Amazon,VOLS1-XXL,Topwear,Free,1,INR,699.00,KALAMASSERY,KERALA,682021,IN
12307,405-1818904-4697915,1818904,Women,20,Junior,2022-10-05,October,Delivered,Amazon,VOLS838-KR-M,Sweatshirt,L,1,INR,699.00,Chennai,TAMIL NADU,600095,IN
12308,404-2538219-3097143,2538219,Women,29,Senior,2022-10-05,October,Delivered,VS Website,VOLS405-KR-M,Activwear,L,1,INR,771.00,BISHUNIPUR,UTTAR PRADESH,271201,IN
12309,406-7870008-5794702,7870008,Women,25,Senior,2022-10-05,October,Delivered,Flipkart,VOLS96-KR-PP-M,Activwear,S,1,INR,725.00,Kozhikode,KERALA,673601,IN
12310,407-9757738-1789108,9757738,Women,28,Senior,2022-10-05,October,Delivered,VS Website,VOLS29-KR-PP-M,T-Shirt,XL,1,INR,292.00,CHENNAI,TAMIL NADU,600096,IN
12311,407-8349129-1206720,8349129,Women,26,Senior,2022-10-05,October,Delivered,Flipkart,VOLS44-KR-NP-L,T-Shirt,XXL,1,INR,487.00,LUCKNOW,UTTAR PRADESH,226016,IN
12312,171-4375821-9127568,4375821,Women,21,Senior,2022-10-05,October,Delivered,Amazon,VOLS4-SET-XS,Sweatshirt,S,1,INR,696.00,Aluva,KERALA,683112,IN
12313,404-2143299-3537151,2143299,Men,25,Senior,2022-10-05,October,Delivered,Amazon,VOLS021-KR-L,Sweatshirt,L,1,INR,699.00,THRISSUR,KERALA,680006,IN
12314,407-6432667-9619533,6432667,Women,30,Senior,2022-10-05,October,Delivered,Flipkart,VOLS797-KR-XXL,T-Shirt,S,1,INR,292.00,MAPUSA,GOA,403507,IN
12315,404-2224705-6502708,2224705,Men,21,Senior,2022-10-05,October,Delivered,Flipkart,VOLS68-KR-NP-S,Sweatshirt,XS,1,INR,647.00,DEHRADUN,UTTARAKHAND,248001,IN
12316,407-0961284-6584304,961284,Women,24,Senior,2022-10-05,October,Delivered,Amazon,VOLS10-KR-PP-L,T-Shirt,XXL,1,INR,301.00,Pune,MAHARASHTRA,411027,IN
12317,408-9732746-2137134,9732746,Women,30,Senior,2022-10-05,October,Delivered,Flipkart,VOLS44-KR-NP-S,T-Shirt,XXL,1,INR,484.00,VISAKHAPATNAM,ANDHRA PRADESH,530009,IN
12318,403-6277923-0942701,6277923,Women,25,Senior,2022-10-05,October,Delivered,Amazon,VOLS98-KR-PP-L,T-Shirt,XXL,1,INR,299.00,NARASIMHARAJAPURA,KARNATAKA,577112,IN
12319,403-6277923-0942701,6277923,Women,29,Senior,2022-10-05,October,Delivered,Amazon,VOLS405-KR-S,T-Shirt,3XL,1,INR,487.00,SOLAPUR,MAHARASHTRA,413002,IN
12320,405-1980051-0373931,1980051,Women,21,Senior,2022-10-05,October,Delivered,Amazon,VOLS412-KR-XS,T-Shirt,S,1,INR,688.00,CHENNAI,TAMIL NADU,600039,IN
12321,407-4851255-1270727,4851255,Women,30,Senior,2022-10-05,October,Delivered,Flipkart,VOLS405-KR-L,Activwear,L,1,INR,661.00,AHMEDABAD,GUJARAT,380015,IN
12322,407-0022996-7926740,22996,Women,30,Senior,2022-10-05,October,Delivered,Amazon,VOLS3440-KR-N-6XL,Activwear,XL,1,INR,724.00,BHAVNAGAR,GUJARAT,364001,IN
12323,405-1438193-5168324,1438193,Women,23,Senior,2022-10-05,October,Delivered,Flipkart,VOLS007-KR-XXL,Sweatshirt,S,1,INR,759.00,GURUGRAM,HARYANA,122022,IN
12324,171-5908278-0695504,5908278,Women,33,Senior,2022-10-05,October,Delivered,Flipkart,VOLS10-KR-NP-L,Sweatshirt,S,1,INR,699.00,NAVI MUMBAI,MAHARASHTRA,410218,IN
12325,402-1498508-8433144,1498508,Women,21,Senior,2022-10-05,October,Delivered,Amazon,VOLS91-KR-PP-M,Sweatshirt,XS,1,INR,729.00,HOWRAH,WEST BENGAL,711111,IN
12326,408-4813837-6124309,4813837,Women,27,Senior,2022-10-05,October,Returned,Amazon,VOLS794-KR-M,T-Shirt,S,1,INR,376.00,CHENNAI,TAMIL NADU,600035,IN
12327,407-5009130-3097102,5009130,Men,24,Senior,2022-10-05,October,Delivered,Flipkart,VOLS838-KR-XXXL,Sweatshirt,S,1,INR,666.00,KOLKATA,WEST BENGAL,700008,IN
12328,402-6845684-3678765,6845684,Women,24,Senior,2022-10-05,October,Delivered,Amazon,VOLS800-KR-L,Sweatshirt,S,1,INR,641.00,Guntur,ANDHRA PRADESH,522002,IN
12329,406-4160272-8459523,4160272,Men,18,Junior,2022-10-05,October,Delivered,Amazon,VOLS567-KR-M,Gymvest,S,1,INR,699.00,MANDI,HIMACHAL PRADESH,175001,IN
12330,408-0106883-9317944,106883,Women,26,Senior,2022-10-05,October,Delivered,Amazon,VOLS171-KR-437-M,Sweatshirt,XL,1,INR,699.00,SIRSHA,WEST BENGAL,713385,IN
12331,407-2539698-0212335,2539698,Women,30,Senior,2022-10-05,October,Delivered,Amazon,VOLS645-TP-N-XL,Sweatshirt,L,1,INR,575.00,Secunderabad,TELANGANA,500087,IN
12332,403-7222830-5678727,7222830,Women,20,Junior,2022-10-05,October,Delivered,Amazon,VOLS818-KR-L,Activwear,XS,1,INR,699.00,BANDA,UTTAR PRADESH,210001,IN
12333,402-0029835-3262778,29835,Women,33,Senior,2022-10-05,October,Delivered,Amazon,VOLS567-KR-M,Topwear,3XL,1,INR,317.00,AHMEDABAD,GUJARAT,380013,IN
12334,402-3116909-4665936,3116909,Women,26,Senior,2022-10-05,October,Delivered,Flipkart,VOLS795-KR-XXL,Topwear,L,1,INR,758.00,VAPI,GUJARAT,396191,IN
12335,171-5555988-4050737,5555988,Men,32,Senior,2022-10-05,October,Delivered,Amazon,VOLS24-KR-NP-XL,Sweatshirt,S,1,INR,831.00,BENGALURU,KARNATAKA,560067,IN
12336,408-5699197-8281964,5699197,Men,24,Senior,2022-10-05,October,Returned,Amazon,VOLS797-KR-XXXL,Sweatshirt,3XL,1,INR,541.00,NOIDA,UTTAR PRADESH,201301,IN
12337,408-5833275-0393947,5833275,Women,28,Senior,2022-10-05,October,Delivered,Amazon,VOLS6-SKD-L,T-Shirt,XL,1,INR,459.00,CHENNAI,TAMIL NADU,600051,IN
12338,405-5808253-2054718,5808253,Women,24,Senior,2022-10-05,October,Delivered,Amazon,VOLS25-KR-NP-M,T-Shirt,XS,1,INR,487.00,BHOPAL,MADHYA PRADESH,462026,IN
12339,403-8048313-8941925,8048313,Women,18,Junior,2022-10-05,October,Delivered,Amazon,VOLS522-KR-M,Sweatshirt,3XL,1,INR,699.00,SHAHJAHANPUR,UTTAR PRADESH,242306,IN
12340,406-7724342-6701954,7724342,Women,34,Senior,2022-10-05,October,Delivered,Flipkart,VOLS819-KR-XL,Sweatshirt,XXL,1,INR,845.00,JAGTIAL,TELANGANA,505327,IN
12341,171-5221998-8235501,5221998,Women,31,Senior,2022-10-05,October,Delivered,Amazon,VOLS44-KR-NP-XS,Sweatshirt,S,1,INR,716.00,GORAKHPUR,UTTAR PRADESH,273001,IN
12342,405-3893506-5131543,3893506,Women,27,Senior,2022-10-05,October,Delivered,Amazon,VOLS611-KR-L,Activwear,S,1,INR,735.00,RANGIA,ASSAM,781354,IN
12343,171-3985181-2249933,3985181,Men,24,Senior,2022-10-05,October,Delivered,Amazon,VOLS19-KR-PP-XXL,Sweatshirt,M,1,INR,579.00,HYDERABAD,TELANGANA,502325,IN
12344,406-3324138-4979540,3324138,Men,21,Senior,2022-10-05,October,Delivered,Amazon,VOLS40-KR-PP-XXL,Sweatshirt,M,1,INR,699.00,MUZAFFARPUR,BIHAR,842001,IN
12345,403-0349217-7059520,349217,Women,34,Senior,2022-10-05,October,Delivered,Amazon,VOLS98-KR-PP-S,T-Shirt,6XL,1,INR,452.00,BENGALURU,KARNATAKA,560068,IN
12346,402-8463419-0681969,8463419,Women,26,Senior,2022-10-05,October,Delivered,VS Website,VOLS011-KR-L,Sweatshirt,L,1,INR,699.00,HYDERABAD,TELANGANA,500018,IN
12347,407-9745762-7590769,9745762,Women,24,Senior,2022-10-05,October,Delivered,VS Website,VOLS13-KR-NP-S,T-Shirt,XL,1,INR,307.00,METTUR DAM,TAMIL NADU,636452,IN
12348,405-2107018-6442713,2107018,Women,29,Senior,2022-10-05,October,Delivered,Amazon,VOLS04-KR-DPT-S,T-Shirt,6XL,1,INR,699.00,VISAKHAPATNAM,ANDHRA PRADESH,530003,IN
12349,405-2107018-6442713,2107018,Women,34,Senior,2022-10-05,October,Delivered,Flipkart,VOLS794-KR-XL,T-Shirt,6XL,1,INR,563.00,CHENNAI,TAMIL NADU,600017,IN
12350,404-5374190-0617926,5374190,Women,22,Senior,2022-10-05,October,Delivered,Amazon,VOLS793-KR-XL,Topwear,Free,1,INR,496.00,HYDERABAD,TELANGANA,500089,IN
12351,405-8461087-0531520,8461087,Women,22,Senior,2022-10-05,October,Delivered,Amazon,VOLS91-KR-PP-XXXL,Sweatshirt,M,1,INR,699.00,SRINAGAR,JAMMU & KASHMIR,190015,IN
12352,405-2917847-9602714,2917847,Women,22,Senior,2022-10-05,October,Delivered,Flipkart,VOLS803-KR-S,Topwear,XXL,1,INR,507.00,NEW DELHI,DELHI,110008,IN
12353,402-4467591-4939543,4467591,Women,35,Senior,2022-10-05,October,Delivered,Flipkart,VOLS0-ST-SR-XS,Activwear,XL,1,INR,735.00,NAGPUR,MAHARASHTRA,440024,IN
12354,171-4034712-2829115,4034712,Women,29,Senior,2022-10-05,October,Delivered,Flipkart,VOLS270-KR-487-A-XL,T-Shirt,3XL,1,INR,568.00,ANNUR,TAMIL NADU,641653,IN
12355,171-8041361-4809157,8041361,Men,25,Senior,2022-10-05,October,Delivered,Amazon,VOLS730-KR-S,Sweatshirt,3XL,1,INR,699.00,MOTIHARI,BIHAR,845401,IN
12356,171-8041361-4809157,8041361,Men,32,Senior,2022-10-05,October,Delivered,Flipkart,VOLS31-KR-NP-XS,Sweatshirt,3XL,1,INR,696.00,SURAT,GUJARAT,395017,IN
12357,407-0600072-0959549,600072,Women,22,Senior,2022-10-05,October,Delivered,VS Website,VOLS3-SET-XXXL,Activwear,XS,1,INR,832.00,NARSAMPET,TELANGANA,506132,IN
12358,402-8334668-9004357,8334668,Men,26,Senior,2022-10-05,October,Delivered,Flipkart,VOLS39-KR-NP-XS,Sweatshirt,3XL,1,INR,581.00,NEW DELHI,DELHI,110018,IN
12359,402-8334668-9004357,8334668,Women,32,Senior,2022-10-05,October,Delivered,Amazon,VOLS2199-KR-N-4XL,T-Shirt,S,1,INR,301.00,AHMEDABAD,GUJARAT,382340,IN
